stage,contract,side,energy_mwh,price_eur_mwh,cashflow_eur,area,date
IDA1,09:45-10:00,charge,0.23717082451262844,68.6,-17.15,GER,2026-04-08
IDA1,10:15-10:30,charge,0.23717082451262844,71.7,-17.925,GER,2026-04-08
IDA1,10:30-10:45,charge,0.23717082451262844,33.79,-8.4475,GER,2026-04-08
IDA1,10:45-11:00,charge,0.23717082451262844,14.99,-3.7475,GER,2026-04-08
IDA1,11:00-11:15,charge,0.05131670194948623,11.95,-0.6464060130040448,GER,2026-04-08
IDA1,11:15-11:30,charge,0.0,4.99,-0.0,GER,2026-04-08
IDA1,11:30-11:45,charge,0.0,-6.08,0.0,GER,2026-04-08
IDA1,11:45-12:00,charge,0.0,-9.9,0.0,GER,2026-04-08
IDA1,12:00-12:15,charge,0.0,-8.0,0.0,GER,2026-04-08
IDA1,12:15-12:30,charge,0.0,-19.0,0.0,GER,2026-04-08
IDA1,12:30-12:45,charge,0.0,-22.62,0.0,GER,2026-04-08
IDA1,12:45-13:00,charge,0.0,-28.0,0.0,GER,2026-04-08
IDA1,13:00-13:15,charge,0.0,-31.52,0.0,GER,2026-04-08
IDA1,13:15-13:30,charge,0.0,-41.11,0.0,GER,2026-04-08
IDA1,13:30-13:45,charge,0.0,-40.99,0.0,GER,2026-04-08
IDA1,13:45-14:00,charge,0.0,-41.14,0.0,GER,2026-04-08
IDA1,14:00-14:15,charge,0.0,-39.99,0.0,GER,2026-04-08
IDA1,14:15-14:30,charge,0.0,-35.0,0.0,GER,2026-04-08
IDA1,14:30-14:45,charge,0.0,-36.39,0.0,GER,2026-04-08
IDA1,14:45-15:00,charge,0.0,-28.22,0.0,GER,2026-04-08
IDA1,15:00-15:15,charge,0.0,-23.66,0.0,GER,2026-04-08
IDA1,15:15-15:30,charge,0.0,-19.0,0.0,GER,2026-04-08
IDA1,15:30-15:45,charge,0.0,-9.8,0.0,GER,2026-04-08
IDA1,15:45-16:00,charge,0.0,-1.63,0.0,GER,2026-04-08
IDA1,16:00-16:15,charge,0.0,-6.55,0.0,GER,2026-04-08
IDA1,16:15-16:30,charge,0.0,1.11,-0.0,GER,2026-04-08
IDA1,16:30-16:45,charge,0.0,19.26,-0.0,GER,2026-04-08
IDA1,16:45-17:00,charge,0.0,60.5,-0.0,GER,2026-04-08
IDA1,17:00-17:15,charge,0.0,50.35,-0.0,GER,2026-04-08
IDA1,17:45-18:00,discharge,0.25,129.52,32.38,GER,2026-04-08
IDA1,18:15-18:30,discharge,0.25,126.77,31.6925,GER,2026-04-08
IDA1,18:30-18:45,discharge,0.25,141.16,35.29,GER,2026-04-08
IDA1,18:45-19:00,discharge,0.19868329805051374,168.0,33.37879407248631,GER,2026-04-08
IDA1,19:00-19:15,discharge,0.0,144.21,0.0,GER,2026-04-08
IDA1,19:15-19:30,discharge,0.0,162.0,0.0,GER,2026-04-08
IDA1,19:30-19:45,discharge,0.0,178.02,0.0,GER,2026-04-08
IDA1,19:45-20:00,discharge,0.0,187.81,0.0,GER,2026-04-08
IDA1,20:00-20:15,discharge,0.0,201.23,0.0,GER,2026-04-08
IDA1,20:15-20:30,discharge,0.0,165.27,0.0,GER,2026-04-08
IDA1,20:30-20:45,discharge,0.0,139.61,0.0,GER,2026-04-08
IDA1,20:45-21:00,discharge,0.0,130.04,0.0,GER,2026-04-08
IDA1,21:00-21:15,discharge,0.0,160.95,0.0,GER,2026-04-08
IDA1,21:15-21:30,discharge,0.0,142.1,0.0,GER,2026-04-08
IDA1,21:30-21:45,discharge,0.0,130.0,0.0,GER,2026-04-08
IDA1,22:00-22:15,discharge,0.0,129.35,0.0,GER,2026-04-08
IDA1,22:15-22:30,discharge,0.0,122.79,0.0,GER,2026-04-08
IDA2,05:45-06:00,discharge,0.0,129.22,0.0,GER,2026-04-08
IDA2,06:15-06:30,discharge,0.0,136.14,0.0,GER,2026-04-08
IDA2,06:30-06:45,discharge,0.0,161.1,0.0,GER,2026-04-08
IDA2,06:45-07:00,discharge,0.0,169.0,0.0,GER,2026-04-08
IDA2,07:00-07:15,discharge,0.0,181.88,0.0,GER,2026-04-08
IDA2,07:15-07:30,discharge,0.0,180.97,0.0,GER,2026-04-08
IDA2,07:30-07:45,discharge,0.0,162.56,0.0,GER,2026-04-08
IDA2,07:45-08:00,discharge,0.0,135.09,0.0,GER,2026-04-08
IDA2,08:00-08:15,discharge,0.0,175.37,0.0,GER,2026-04-08
IDA2,08:15-08:30,discharge,0.0,144.13,0.0,GER,2026-04-08
IDA2,09:00-09:15,discharge,0.0,132.66,0.0,GER,2026-04-08
IDA2,09:45-10:00,charge,0.23717082451262844,76.85,-19.2125,GER,2026-04-08
IDA2,10:15-10:30,charge,0.23717082451262844,74.68,-18.67,GER,2026-04-08
IDA2,10:30-10:45,charge,0.23717082451262844,37.88,-9.47,GER,2026-04-08
IDA2,10:45-11:00,charge,0.23717082451262844,11.72,-2.93,GER,2026-04-08
IDA2,11:00-11:15,charge,0.05131670194948623,7.9,-0.4273311717767325,GER,2026-04-08
IDA2,11:15-11:30,charge,0.0,1.74,-0.0,GER,2026-04-08
IDA2,11:30-11:45,charge,0.0,2.46,-0.0,GER,2026-04-08
IDA2,11:45-12:00,charge,0.0,-5.01,0.0,GER,2026-04-08
IDA2,12:00-12:15,charge,0.0,-8.92,0.0,GER,2026-04-08
IDA2,12:15-12:30,charge,0.0,-17.67,0.0,GER,2026-04-08
IDA2,12:30-12:45,charge,0.0,-21.48,0.0,GER,2026-04-08
IDA2,12:45-13:00,charge,0.0,-28.09,0.0,GER,2026-04-08
IDA2,13:00-13:15,charge,0.0,-26.9,0.0,GER,2026-04-08
IDA2,13:15-13:30,charge,0.0,-29.79,0.0,GER,2026-04-08
IDA2,13:30-13:45,charge,0.0,-35.02,0.0,GER,2026-04-08
IDA2,13:45-14:00,charge,0.0,-37.68,0.0,GER,2026-04-08
IDA2,14:00-14:15,charge,0.0,-34.34,0.0,GER,2026-04-08
IDA2,14:15-14:30,charge,0.0,-31.66,0.0,GER,2026-04-08
IDA2,14:30-14:45,charge,0.0,-28.51,0.0,GER,2026-04-08
IDA2,14:45-15:00,charge,0.0,-24.29,0.0,GER,2026-04-08
IDA2,15:00-15:15,charge,0.0,-22.9,0.0,GER,2026-04-08
IDA2,15:15-15:30,charge,0.0,-18.27,0.0,GER,2026-04-08
IDA2,15:30-15:45,charge,0.0,-12.56,0.0,GER,2026-04-08
IDA2,15:45-16:00,charge,0.0,-3.63,0.0,GER,2026-04-08
IDA2,16:00-16:15,charge,0.0,-2.09,0.0,GER,2026-04-08
IDA2,16:15-16:30,charge,0.0,2.49,-0.0,GER,2026-04-08
IDA2,16:30-16:45,charge,0.0,9.77,-0.0,GER,2026-04-08
IDA2,16:45-17:00,charge,0.0,58.0,-0.0,GER,2026-04-08
IDA2,17:00-17:15,charge,0.0,48.8,-0.0,GER,2026-04-08
IDA2,17:45-18:00,discharge,0.25,134.11,33.5275,GER,2026-04-08
IDA2,18:30-18:45,discharge,0.25,142.14,35.535,GER,2026-04-08
IDA2,18:45-19:00,discharge,0.25,167.24,41.81,GER,2026-04-08
IDA2,19:00-19:15,discharge,0.19868329805051374,149.8,29.762758047966962,GER,2026-04-08
IDA2,19:15-19:30,discharge,0.0,166.75,0.0,GER,2026-04-08
IDA2,19:30-19:45,discharge,0.0,185.23,0.0,GER,2026-04-08
IDA2,19:45-20:00,discharge,0.0,198.26,0.0,GER,2026-04-08
IDA2,20:00-20:15,discharge,0.0,201.35,0.0,GER,2026-04-08
IDA2,20:15-20:30,discharge,0.0,175.37,0.0,GER,2026-04-08
IDA2,20:30-20:45,discharge,0.0,159.67,0.0,GER,2026-04-08
IDA2,20:45-21:00,discharge,0.0,145.32,0.0,GER,2026-04-08
IDA2,21:00-21:15,discharge,0.0,166.61,0.0,GER,2026-04-08
IDA2,21:15-21:30,discharge,0.0,150.81,0.0,GER,2026-04-08
IDA2,21:30-21:45,discharge,0.0,140.0,0.0,GER,2026-04-08
IDA2,22:00-22:15,discharge,0.0,138.16,0.0,GER,2026-04-08
IDA2,22:15-22:30,discharge,0.0,131.48,0.0,GER,2026-04-08
IDA2,22:30-22:45,discharge,0.0,128.08,0.0,GER,2026-04-08
IDA2,23:00-23:15,discharge,0.0,130.0,0.0,GER,2026-04-08
IDA3,12:15-12:30,charge,0.23717082451262844,-12.27,3.0675,GER,2026-04-08
IDA3,12:30-12:45,charge,0.23717082451262844,-21.01,5.2525,GER,2026-04-08
IDA3,12:45-13:00,charge,0.23717082451262844,-27.61,6.9025,GER,2026-04-08
IDA3,13:00-13:15,charge,0.23717082451262844,-27.56,6.89,GER,2026-04-08
IDA3,13:15-13:30,charge,0.05131670194948623,-32.66,1.7666627936997572,GER,2026-04-08
IDA3,13:30-13:45,charge,0.0,-35.57,0.0,GER,2026-04-08
IDA3,13:45-14:00,charge,0.0,-37.03,0.0,GER,2026-04-08
IDA3,14:00-14:15,charge,0.0,-32.74,0.0,GER,2026-04-08
IDA3,14:15-14:30,charge,0.0,-28.84,0.0,GER,2026-04-08
IDA3,14:30-14:45,charge,0.0,-29.51,0.0,GER,2026-04-08
IDA3,14:45-15:00,charge,0.0,-23.83,0.0,GER,2026-04-08
IDA3,15:00-15:15,charge,0.0,-16.77,0.0,GER,2026-04-08
IDA3,15:15-15:30,charge,0.0,-13.83,0.0,GER,2026-04-08
IDA3,15:30-15:45,charge,0.0,-10.1,0.0,GER,2026-04-08
IDA3,16:00-16:15,charge,0.0,-7.68,0.0,GER,2026-04-08
IDA3,17:45-18:00,discharge,0.25,126.42,31.605,GER,2026-04-08
IDA3,18:30-18:45,discharge,0.25,136.73,34.1825,GER,2026-04-08
IDA3,18:45-19:00,discharge,0.25,155.25,38.8125,GER,2026-04-08
IDA3,19:00-19:15,discharge,0.19868329805051374,141.0,28.014345025122438,GER,2026-04-08
IDA3,19:15-19:30,discharge,0.0,161.2,0.0,GER,2026-04-08
IDA3,19:30-19:45,discharge,0.0,172.45,0.0,GER,2026-04-08
IDA3,19:45-20:00,discharge,0.0,185.35,0.0,GER,2026-04-08
IDA3,20:00-20:15,discharge,0.0,190.34,0.0,GER,2026-04-08
IDA3,20:15-20:30,discharge,0.0,162.1,0.0,GER,2026-04-08
IDA3,20:30-20:45,discharge,0.0,147.22,0.0,GER,2026-04-08
IDA3,20:45-21:00,discharge,0.0,136.01,0.0,GER,2026-04-08
IDA3,21:00-21:15,discharge,0.0,154.25,0.0,GER,2026-04-08
IDA3,21:15-21:30,discharge,0.0,139.11,0.0,GER,2026-04-08
IDA3,21:30-21:45,discharge,0.0,129.01,0.0,GER,2026-04-08
IDA3,22:00-22:15,discharge,0.0,128.09,0.0,GER,2026-04-08
VWAP,05:45-06:00,discharge,0.0,119.8,0.0,GER,2026-04-08
VWAP,06:00-06:15,discharge,0.0,118.38,0.0,GER,2026-04-08
VWAP,06:15-06:30,discharge,0.0,125.83,0.0,GER,2026-04-08
VWAP,06:30-06:45,discharge,0.0,140.16,0.0,GER,2026-04-08
VWAP,06:45-07:00,discharge,0.0,150.77,0.0,GER,2026-04-08
VWAP,07:00-07:15,discharge,0.0,176.33,0.0,GER,2026-04-08
VWAP,07:15-07:30,discharge,0.0,172.18,0.0,GER,2026-04-08
VWAP,07:30-07:45,discharge,0.0,151.37,0.0,GER,2026-04-08
VWAP,07:45-08:00,discharge,0.0,130.09,0.0,GER,2026-04-08
VWAP,08:00-08:15,discharge,0.0,155.2,0.0,GER,2026-04-08
VWAP,08:15-08:30,discharge,0.0,129.83,0.0,GER,2026-04-08
VWAP,09:45-10:00,charge,0.23717082451262844,73.93,-18.4825,GER,2026-04-08
VWAP,10:30-10:45,charge,0.23717082451262844,52.46,-13.115,GER,2026-04-08
VWAP,10:45-11:00,charge,0.23717082451262844,21.23,-5.3075,GER,2026-04-08
VWAP,11:00-11:15,charge,0.23717082451262844,24.17,-6.0425,GER,2026-04-08
VWAP,11:15-11:30,charge,0.05131670194948623,7.65,-0.4138080334293676,GER,2026-04-08
VWAP,11:30-11:45,charge,0.0,2.33,-0.0,GER,2026-04-08
VWAP,11:45-12:00,charge,0.0,-4.9,0.0,GER,2026-04-08
VWAP,12:00-12:15,charge,0.0,-2.93,0.0,GER,2026-04-08
VWAP,12:15-12:30,charge,0.0,-13.28,0.0,GER,2026-04-08
VWAP,12:30-12:45,charge,0.0,-15.02,0.0,GER,2026-04-08
VWAP,12:45-13:00,charge,0.0,-20.27,0.0,GER,2026-04-08
VWAP,13:00-13:15,charge,0.0,-18.92,0.0,GER,2026-04-08
VWAP,13:15-13:30,charge,0.0,-21.05,0.0,GER,2026-04-08
VWAP,13:30-13:45,charge,0.0,-22.74,0.0,GER,2026-04-08
VWAP,13:45-14:00,charge,0.0,-24.79,0.0,GER,2026-04-08
VWAP,14:00-14:15,charge,0.0,-19.41,0.0,GER,2026-04-08
VWAP,14:15-14:30,charge,0.0,-15.62,0.0,GER,2026-04-08
VWAP,14:30-14:45,charge,0.0,-13.5,0.0,GER,2026-04-08
VWAP,14:45-15:00,charge,0.0,-9.58,0.0,GER,2026-04-08
VWAP,15:00-15:15,charge,0.0,-8.16,0.0,GER,2026-04-08
VWAP,15:15-15:30,charge,0.0,-5.58,0.0,GER,2026-04-08
VWAP,15:30-15:45,charge,0.0,0.19,-0.0,GER,2026-04-08
VWAP,15:45-16:00,charge,0.0,6.94,-0.0,GER,2026-04-08
VWAP,16:00-16:15,charge,0.0,-0.82,0.0,GER,2026-04-08
VWAP,16:15-16:30,charge,0.0,10.0,-0.0,GER,2026-04-08
VWAP,16:30-16:45,charge,0.0,28.09,-0.0,GER,2026-04-08
VWAP,16:45-17:00,charge,0.0,62.51,-0.0,GER,2026-04-08
VWAP,17:00-17:15,charge,0.0,50.11,-0.0,GER,2026-04-08
VWAP,17:15-17:30,charge,0.0,75.08,-0.0,GER,2026-04-08
VWAP,17:45-18:00,discharge,0.25,117.35,29.3375,GER,2026-04-08
VWAP,18:15-18:30,discharge,0.25,117.97,29.4925,GER,2026-04-08
VWAP,18:30-18:45,discharge,0.25,131.03,32.7575,GER,2026-04-08
VWAP,18:45-19:00,discharge,0.19868329805051374,150.42,29.885941692758273,GER,2026-04-08
VWAP,19:00-19:15,discharge,0.0,136.29,0.0,GER,2026-04-08
VWAP,19:15-19:30,discharge,0.0,152.92,0.0,GER,2026-04-08
VWAP,19:30-19:45,discharge,0.0,173.73,0.0,GER,2026-04-08
VWAP,19:45-20:00,discharge,0.0,192.12,0.0,GER,2026-04-08
VWAP,20:00-20:15,discharge,0.0,182.16,0.0,GER,2026-04-08
VWAP,20:15-20:30,discharge,0.0,157.9,0.0,GER,2026-04-08
VWAP,20:30-20:45,discharge,0.0,145.99,0.0,GER,2026-04-08
VWAP,20:45-21:00,discharge,0.0,136.2,0.0,GER,2026-04-08
VWAP,21:00-21:15,discharge,0.0,150.81,0.0,GER,2026-04-08
VWAP,21:15-21:30,discharge,0.0,136.48,0.0,GER,2026-04-08
VWAP,21:30-21:45,discharge,0.0,125.95,0.0,GER,2026-04-08
VWAP,22:00-22:15,discharge,0.0,124.99,0.0,GER,2026-04-08
VWAP,22:15-22:30,discharge,0.0,118.83,0.0,GER,2026-04-08
VWAP,23:00-23:15,discharge,0.0,115.79,0.0,GER,2026-04-08
DA,04:45-05:00,discharge,0.0,112.84,0.0,GER,2026-04-09
DA,05:15-05:30,discharge,0.0,110.32,0.0,GER,2026-04-09
DA,05:30-05:45,discharge,0.0,119.61,0.0,GER,2026-04-09
DA,05:45-06:00,discharge,0.0,128.47,0.0,GER,2026-04-09
DA,06:00-06:15,discharge,0.0,118.55,0.0,GER,2026-04-09
DA,06:15-06:30,discharge,0.0,131.63,0.0,GER,2026-04-09
DA,06:30-06:45,discharge,0.0,142.8,0.0,GER,2026-04-09
DA,06:45-07:00,discharge,0.0,148.2,0.0,GER,2026-04-09
DA,07:00-07:15,discharge,0.0,156.25,0.0,GER,2026-04-09
DA,07:15-07:30,discharge,0.0,154.83,0.0,GER,2026-04-09
DA,07:30-07:45,discharge,0.0,146.39,0.0,GER,2026-04-09
DA,07:45-08:00,discharge,0.0,128.93,0.0,GER,2026-04-09
DA,08:00-08:15,discharge,0.0,158.75,0.0,GER,2026-04-09
DA,08:15-08:30,discharge,0.0,135.8,0.0,GER,2026-04-09
DA,08:30-08:45,discharge,0.0,119.69,0.0,GER,2026-04-09
DA,09:00-09:15,discharge,0.0,131.7,0.0,GER,2026-04-09
DA,09:45-10:00,charge,0.23717082451262844,68.86,-17.215,GER,2026-04-09
DA,10:30-10:45,charge,0.23717082451262844,47.09,-11.7725,GER,2026-04-09
DA,10:45-11:00,charge,0.23717082451262844,9.61,-2.4025,GER,2026-04-09
DA,11:00-11:15,charge,0.23717082451262844,4.83,-1.2075,GER,2026-04-09
DA,11:15-11:30,charge,0.05131670194948623,0.01,-0.0005409255338945982,GER,2026-04-09
DA,11:30-11:45,charge,0.0,0.0,-0.0,GER,2026-04-09
DA,11:45-12:00,charge,0.0,-0.01,0.0,GER,2026-04-09
DA,12:00-12:15,charge,0.0,-0.01,0.0,GER,2026-04-09
DA,12:15-12:30,charge,0.0,-0.1,0.0,GER,2026-04-09
DA,12:30-12:45,charge,0.0,-1.09,0.0,GER,2026-04-09
DA,12:45-13:00,charge,0.0,-2.92,0.0,GER,2026-04-09
DA,13:00-13:15,charge,0.0,-3.0,0.0,GER,2026-04-09
DA,13:15-13:30,charge,0.0,-5.16,0.0,GER,2026-04-09
DA,13:30-13:45,charge,0.0,-9.96,0.0,GER,2026-04-09
DA,13:45-14:00,charge,0.0,-13.34,0.0,GER,2026-04-09
DA,14:00-14:15,charge,0.0,-10.25,0.0,GER,2026-04-09
DA,14:15-14:30,charge,0.0,-9.99,0.0,GER,2026-04-09
DA,14:30-14:45,charge,0.0,-7.17,0.0,GER,2026-04-09
DA,14:45-15:00,charge,0.0,-5.14,0.0,GER,2026-04-09
DA,15:00-15:15,charge,0.0,-2.99,0.0,GER,2026-04-09
DA,15:15-15:30,charge,0.0,-1.2,0.0,GER,2026-04-09
DA,15:30-15:45,charge,0.0,-0.93,0.0,GER,2026-04-09
DA,15:45-16:00,charge,0.0,-0.09,0.0,GER,2026-04-09
DA,16:00-16:15,charge,0.0,-0.01,0.0,GER,2026-04-09
DA,16:15-16:30,charge,0.0,3.68,-0.0,GER,2026-04-09
DA,16:30-16:45,charge,0.0,33.41,-0.0,GER,2026-04-09
DA,16:45-17:00,charge,0.0,71.24,-0.0,GER,2026-04-09
DA,17:00-17:15,charge,0.0,27.4,-0.0,GER,2026-04-09
DA,17:45-18:00,discharge,0.25,124.15,31.0375,GER,2026-04-09
DA,18:15-18:30,discharge,0.25,111.65,27.9125,GER,2026-04-09
DA,18:30-18:45,discharge,0.25,126.24,31.56,GER,2026-04-09
DA,18:45-19:00,discharge,0.19868329805051374,132.87,26.39904981197176,GER,2026-04-09
DA,19:00-19:15,discharge,0.0,129.26,0.0,GER,2026-04-09
DA,19:15-19:30,discharge,0.0,132.5,0.0,GER,2026-04-09
DA,19:30-19:45,discharge,0.0,143.54,0.0,GER,2026-04-09
DA,19:45-20:00,discharge,0.0,143.37,0.0,GER,2026-04-09
DA,20:00-20:15,discharge,0.0,154.12,0.0,GER,2026-04-09
DA,20:15-20:30,discharge,0.0,129.49,0.0,GER,2026-04-09
DA,20:30-20:45,discharge,0.0,119.65,0.0,GER,2026-04-09
DA,21:00-21:15,discharge,0.0,131.9,0.0,GER,2026-04-09
DA,21:15-21:30,discharge,0.0,120.15,0.0,GER,2026-04-09
DA,23:45-00:00,charge,0.23717082451262844,68.7,-17.175,GER,2026-04-09
DA,23:45-00:00,discharge_eod,0.22499999999999998,68.7,15.4575,GER,2026-04-09
IDA1,00:00-00:15,discharge,0.0,112.26,0.0,GER,2026-04-09
IDA1,05:30-05:45,discharge,0.0,117.05,0.0,GER,2026-04-09
IDA1,05:45-06:00,discharge,0.0,126.31,0.0,GER,2026-04-09
IDA1,06:00-06:15,discharge,0.0,118.67,0.0,GER,2026-04-09
IDA1,06:15-06:30,discharge,0.0,129.66,0.0,GER,2026-04-09
IDA1,06:30-06:45,discharge,0.0,134.89,0.0,GER,2026-04-09
IDA1,06:45-07:00,discharge,0.0,140.33,0.0,GER,2026-04-09
IDA1,07:00-07:15,discharge,0.0,149.01,0.0,GER,2026-04-09
IDA1,07:15-07:30,discharge,0.0,150.68,0.0,GER,2026-04-09
IDA1,07:30-07:45,discharge,0.0,141.79,0.0,GER,2026-04-09
IDA1,07:45-08:00,discharge,0.0,130.5,0.0,GER,2026-04-09
IDA1,08:00-08:15,discharge,0.0,155.9,0.0,GER,2026-04-09
IDA1,08:15-08:30,discharge,0.0,136.0,0.0,GER,2026-04-09
IDA1,08:30-08:45,discharge,0.0,124.14,0.0,GER,2026-04-09
IDA1,09:00-09:15,discharge,0.0,127.99,0.0,GER,2026-04-09
IDA1,09:45-10:00,charge,0.23717082451262844,73.79,-18.4475,GER,2026-04-09
IDA1,10:15-10:30,charge,0.23717082451262844,68.0,-17.0,GER,2026-04-09
IDA1,10:30-10:45,charge,0.23717082451262844,45.68,-11.42,GER,2026-04-09
IDA1,10:45-11:00,charge,0.23717082451262844,15.1,-3.775,GER,2026-04-09
IDA1,11:00-11:15,charge,0.05131670194948623,5.0,-0.2704627669472991,GER,2026-04-09
IDA1,11:15-11:30,charge,0.0,0.1,-0.0,GER,2026-04-09
IDA1,11:30-11:45,charge,0.0,-4.99,0.0,GER,2026-04-09
IDA1,11:45-12:00,charge,0.0,-6.79,0.0,GER,2026-04-09
IDA1,12:00-12:15,charge,0.0,0.08,-0.0,GER,2026-04-09
IDA1,12:15-12:30,charge,0.0,0.0,-0.0,GER,2026-04-09
IDA1,12:30-12:45,charge,0.0,-1.46,0.0,GER,2026-04-09
IDA1,12:45-13:00,charge,0.0,-4.99,0.0,GER,2026-04-09
IDA1,13:00-13:15,charge,0.0,-1.43,0.0,GER,2026-04-09
IDA1,13:15-13:30,charge,0.0,-5.0,0.0,GER,2026-04-09
IDA1,13:30-13:45,charge,0.0,-7.26,0.0,GER,2026-04-09
IDA1,13:45-14:00,charge,0.0,-10.6,0.0,GER,2026-04-09
IDA1,14:00-14:15,charge,0.0,-9.01,0.0,GER,2026-04-09
IDA1,14:15-14:30,charge,0.0,-8.76,0.0,GER,2026-04-09
IDA1,14:30-14:45,charge,0.0,-6.0,0.0,GER,2026-04-09
IDA1,14:45-15:00,charge,0.0,-2.06,0.0,GER,2026-04-09
IDA1,15:00-15:15,charge,0.0,-5.71,0.0,GER,2026-04-09
IDA1,15:15-15:30,charge,0.0,-0.01,0.0,GER,2026-04-09
IDA1,15:30-15:45,charge,0.0,0.0,-0.0,GER,2026-04-09
IDA1,15:45-16:00,charge,0.0,3.24,-0.0,GER,2026-04-09
IDA1,16:00-16:15,charge,0.0,-5.46,0.0,GER,2026-04-09
IDA1,16:15-16:30,charge,0.0,1.89,-0.0,GER,2026-04-09
IDA1,16:30-16:45,charge,0.0,24.94,-0.0,GER,2026-04-09
IDA1,16:45-17:00,charge,0.0,64.5,-0.0,GER,2026-04-09
IDA1,17:00-17:15,charge,0.0,38.09,-0.0,GER,2026-04-09
IDA1,17:45-18:00,discharge,0.25,126.0,31.5,GER,2026-04-09
IDA1,18:30-18:45,discharge,0.25,127.69,31.9225,GER,2026-04-09
IDA1,18:45-19:00,discharge,0.25,143.64,35.91,GER,2026-04-09
IDA1,19:00-19:15,discharge,0.19868329805051374,132.32,26.289773998043977,GER,2026-04-09
IDA1,19:15-19:30,discharge,0.0,141.87,0.0,GER,2026-04-09
IDA1,19:30-19:45,discharge,0.0,145.61,0.0,GER,2026-04-09
IDA1,19:45-20:00,discharge,0.0,148.88,0.0,GER,2026-04-09
IDA1,20:00-20:15,discharge,0.0,164.9,0.0,GER,2026-04-09
IDA1,20:15-20:30,discharge,0.0,137.46,0.0,GER,2026-04-09
IDA1,20:30-20:45,discharge,0.0,122.26,0.0,GER,2026-04-09
IDA1,20:45-21:00,discharge,0.0,112.7,0.0,GER,2026-04-09
IDA1,21:00-21:15,discharge,0.0,135.9,0.0,GER,2026-04-09
IDA1,21:15-21:30,discharge,0.0,124.13,0.0,GER,2026-04-09
IDA1,22:00-22:15,discharge,0.0,121.35,0.0,GER,2026-04-09
IDA2,05:30-05:45,discharge,0.0,121.18,0.0,GER,2026-04-09
IDA2,05:45-06:00,discharge,0.0,126.06,0.0,GER,2026-04-09
IDA2,06:00-06:15,discharge,0.0,120.0,0.0,GER,2026-04-09
IDA2,06:15-06:30,discharge,0.0,132.59,0.0,GER,2026-04-09
IDA2,06:30-06:45,discharge,0.0,139.92,0.0,GER,2026-04-09
IDA2,06:45-07:00,discharge,0.0,143.33,0.0,GER,2026-04-09
IDA2,07:00-07:15,discharge,0.0,151.52,0.0,GER,2026-04-09
IDA2,07:15-07:30,discharge,0.0,148.99,0.0,GER,2026-04-09
IDA2,07:30-07:45,discharge,0.0,141.53,0.0,GER,2026-04-09
IDA2,07:45-08:00,discharge,0.0,125.55,0.0,GER,2026-04-09
IDA2,08:00-08:15,discharge,0.0,146.01,0.0,GER,2026-04-09
IDA2,08:15-08:30,discharge,0.0,131.02,0.0,GER,2026-04-09
IDA2,08:30-08:45,discharge,0.0,119.15,0.0,GER,2026-04-09
IDA2,09:00-09:15,discharge,0.0,123.61,0.0,GER,2026-04-09
IDA2,09:45-10:00,charge,0.23717082451262844,70.45,-17.6125,GER,2026-04-09
IDA2,10:15-10:30,charge,0.23717082451262844,69.74,-17.435,GER,2026-04-09
IDA2,10:30-10:45,charge,0.23717082451262844,46.67,-11.6675,GER,2026-04-09
IDA2,10:45-11:00,charge,0.23717082451262844,14.28,-3.57,GER,2026-04-09
IDA2,11:00-11:15,charge,0.05131670194948623,19.99,-1.0813101422553015,GER,2026-04-09
IDA2,11:15-11:30,charge,0.0,3.99,-0.0,GER,2026-04-09
IDA2,11:30-11:45,charge,0.0,-4.79,0.0,GER,2026-04-09
IDA2,11:45-12:00,charge,0.0,-5.16,0.0,GER,2026-04-09
IDA2,12:00-12:15,charge,0.0,0.53,-0.0,GER,2026-04-09
IDA2,12:15-12:30,charge,0.0,-0.93,0.0,GER,2026-04-09
IDA2,12:30-12:45,charge,0.0,-0.01,0.0,GER,2026-04-09
IDA2,12:45-13:00,charge,0.0,-2.97,0.0,GER,2026-04-09
IDA2,13:00-13:15,charge,0.0,-1.26,0.0,GER,2026-04-09
IDA2,13:15-13:30,charge,0.0,-3.79,0.0,GER,2026-04-09
IDA2,13:30-13:45,charge,0.0,-5.11,0.0,GER,2026-04-09
IDA2,13:45-14:00,charge,0.0,-7.85,0.0,GER,2026-04-09
IDA2,14:00-14:15,charge,0.0,-7.36,0.0,GER,2026-04-09
IDA2,14:15-14:30,charge,0.0,-4.64,0.0,GER,2026-04-09
IDA2,14:30-14:45,charge,0.0,-4.0,0.0,GER,2026-04-09
IDA2,14:45-15:00,charge,0.0,-1.81,0.0,GER,2026-04-09
IDA2,15:00-15:15,charge,0.0,-1.01,0.0,GER,2026-04-09
IDA2,15:15-15:30,charge,0.0,1.58,-0.0,GER,2026-04-09
IDA2,15:30-15:45,charge,0.0,1.38,-0.0,GER,2026-04-09
IDA2,15:45-16:00,charge,0.0,3.01,-0.0,GER,2026-04-09
IDA2,16:00-16:15,charge,0.0,-0.19,0.0,GER,2026-04-09
IDA2,16:15-16:30,charge,0.0,1.05,-0.0,GER,2026-04-09
IDA2,16:30-16:45,charge,0.0,28.42,-0.0,GER,2026-04-09
IDA2,16:45-17:00,charge,0.0,70.72,-0.0,GER,2026-04-09
IDA2,17:00-17:15,charge,0.0,45.02,-0.0,GER,2026-04-09
IDA2,17:45-18:00,discharge,0.25,116.89,29.2225,GER,2026-04-09
